 quando                  | quem      | balcao | o_que                        | canal_criado/usado
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7846          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7847          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7847          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7848          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7848          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7849          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7849          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7850          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7850          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7851          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7851          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7852          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7852          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7853          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7853          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7854          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7854          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7855          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7855          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7856          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7856          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7857          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7857          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7858          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7858          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7859          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7859          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7860          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7860          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7861          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7861          
 2015-05-24 01:52:08     |  Cliente  | 1      | pede_atendimento             | fc_7863          
 2015-05-24 01:52:08     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7863          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7864          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7864          
 2015-05-24 01:52:08     |  Cliente  | 3      | pede_atendimento             | fc_7865          
 2015-05-24 01:52:08     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7865          
 2015-05-24 01:52:08     |  Cliente  | 4      | pede_atendimento             | fc_7738          
 2015-05-24 01:52:08     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7738          
 2015-05-24 01:52:08     |  Cliente  | 5      | pede_atendimento             | fc_7739          
 2015-05-24 01:52:08     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7739          
 2015-05-24 01:52:08     |  Cliente  | 2      | pede_atendimento             | fc_7743          
 2015-05-24 01:52:08     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7743          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7903          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7903          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7904          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7904          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7905          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7905          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7906          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7906          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7907          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7907          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7908          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7908          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7909          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7909          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7737          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7737          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7740          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7740          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7910          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7910          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7920          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7920          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7741          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7741          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7911          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7911          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7921          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7921          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7912          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7912          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7922          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7922          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7913          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7923          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7913          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7923          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7924          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7924          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7925          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7925          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7926          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7926          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7927          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7927          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7930          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7914          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7930          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7914          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7931          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7915          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7931          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7915          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7932          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7916          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7932          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7916          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7933          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7933          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7917          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7934          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7934          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7917          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7918          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7918          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7919          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7919          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7902          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7902          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_7894          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_7894          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7938          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7938          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_8002          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_8002          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_8003          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_8003          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_8004          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7895          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_8004          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7895          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_8005          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7965          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_8005          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7965          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7837          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7837          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_8006          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_8006          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_7929          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_8007          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_7929          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_8007          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7898          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7898          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7935          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7935          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_8008          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7899          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_8008          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7899          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_8009          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_8009          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_7966          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_7966          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_7900          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_8010          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_7900          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_8010          
